NO,시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),동,층,매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지,등기일자
518,경상남도 창원시 성산구 사파동,93,93,0,동성,49.5,202607,20,"13,500",-,17,개인,개인,1992,창이대로 737,-,중개거래,경남 창원시 성산구,-
519,경기도 남양주시 진건읍 용정리,369-1,369,1,금강,59.86,202607,20,"27,300",-,3,개인,개인,1999,진건오남로86번길 58,-,중개거래,경기 남양주시,-
520,경상남도 창원시 마산합포구 신포동1가,76,76,0,마산만I'PARK,154.0417,202607,20,"62,500",-,3,개인,개인,2010,제2부두로 17,-,중개거래,경남 창원시 마산합포구,-
521,경기도 남양주시 진접읍 금곡리,1117,1117,0,예당마을신안인스빌,84.985,202607,20,"44,800",-,5,개인,개인,2010,해밀예당1로 272,-,중개거래,경기 남양주시,-
522,충청남도 홍성군 홍성읍 남장리,112-12,112,12,대우아파트,84.975,202607,20,"8,000",-,3,개인,개인,1995,문화로72번길 41,-,직거래,-,-
523,충청남도 예산군 예산읍 산성리,103-1,103,1,주공,49.85,202607,20,"7,000",-,1,개인,개인,2000,아리랑로 77-6,-,중개거래,충남 예산군,-
524,충청북도 충주시 중앙탑면 용전리,661,661,0,e편한세상충주,84.9537,202607,20,"30,700",-,10,개인,개인,2017,원앙9길 15,-,중개거래,충북 충주시,-
525,충청남도 보령시 대천동,503-3,503,3,흥화,59.92,202607,20,"9,300",-,10,개인,개인,1993,보령북로 195,-,중개거래,충남 보령시,-
526,경상북도 포항시 남구 해도동,Mar-90,90,3,오대,47.66,202607,20,"4,500",-,4,개인,개인,1987,희망대로 961,-,직거래,-,-
527,충청남도 보령시 대천동,503-3,503,3,흥화,84.96,202607,20,"13,000",-,3,개인,개인,1993,보령북로 195,-,중개거래,충남 보령시,-
528,경상남도 밀양시 교동,1232,1232,0,밀양우신그린피아,59.81,202607,20,"8,700",-,5,개인,개인,1997,교동로 76,-,중개거래,경남 밀양시,-
529,경기도 부천시 원미구 중동,1041,1041,0,덕유마을(주공4),39.9,202607,20,"26,900",-,16,개인,개인,1997,도약로 146,-,중개거래,경기 부천시 원미구,-
530,경기도 광주시 양벌동,343-1,343,1,대주파크빌1차C블럭,84.99,202607,20,"23,800",-,15,개인,법인,2003,마루들길 314,-,중개거래,경기 광주시,-
531,충청북도 청주시 상당구 용암동,3163,3163,0,청주동남파라곤아파트,84.9455,202607,20,"42,000",-,9,개인,개인,2022,중고개로 56,-,중개거래,충북 청주시 상당구,-
532,충청남도 아산시 배방읍 장재리,1767,1767,0,요진와이시티,59.8868,202607,20,"40,000",-,15,개인,개인,2011,광장로 210,-,중개거래,충남 아산시,-
533,경기도 시흥시 배곧동,14,14,0,시흥배곧신도시이지더원1차더퍼스트,59.5476,202607,20,"40,000",-,25,개인,개인,2017,해송십리로 472-12,-,중개거래,경기 시흥시,-
534,충청북도 청주시 청원구 우암동,237-13,237,13,일진캠퍼스타워,16.21,202607,20,"6,200",-,14,개인,개인,2015,상당로 249,-,중개거래,충북 청주시 청원구,-
535,경상북도 김천시 신음동,1307,1307,0,김천주공해돋이타운,49.81,202607,20,"9,200",-,12,개인,개인,2002,신음새동네길 110,-,중개거래,경북 김천시,-
536,경기도 남양주시 화도읍 녹촌리,565,565,0,남양주라온프라이빗3단지,72.7555,202607,20,"41,200",-,10,개인,개인,2019,경춘보학2길 29,-,중개거래,경기 남양주시,-
537,경기도 안성시 대덕면 진현리,555,555,0,유안,59.08,202607,20,"10,000",-,10,개인,개인,2005,안성맞춤대로 1654,-,직거래,-,-
538,충청남도 아산시 용화동,1661,1661,0,아산줌파크,75.3,202607,20,"25,000",-,21,개인,개인,2023,시민로 135,20260720,중개거래,충남 아산시,-
539,경상북도 구미시 옥계동,540,540,0,동우대백타운,59.85,202607,20,"4,500",-,15,개인,개인,1994,흥안로 63,-,중개거래,경북 구미시,-
540,충청남도 천안시 동남구 구성동,293-21,293,21,쌍용,84.96,202607,20,"12,500",-,12,개인,개인,1990,충절로 295-14,-,중개거래,충남 천안시 동남구,-
541,충청남도 천안시 동남구 문화동,180,180,0,천안역필하우스에듀시티(1단지),73.9949,202607,20,"34,500",-,17,개인,개인,2022,성황로 40,-,중개거래,충남 천안시 동남구,-
542,경상남도 창원시 진해구 풍호동,305-8,305,8,창원마린푸르지오1단지,84.9735,202607,20,"43,000",-,10,개인,개인,2015,천자로 386,-,중개거래,경남 창원시 진해구,-
543,충청북도 청주시 흥덕구 옥산면 가락리,981,981,0,청주리버파크자이,66.952,202607,20,"29,000",-,22,개인,개인,2019,오송가락로 1056,-,중개거래,충북 청주시 흥덕구,-
544,경상남도 김해시 지내동,75,75,0,21세기,59.5672,202607,20,"10,550",-,6,개인,개인,2003,분성로727번길 26-41,-,중개거래,경남 김해시,-
545,경상남도 김해시 안동,BL-2-2,2,2,김해푸르지오하이엔드,59.9682,202607,20,"29,900",-,25,개인,개인,2023,안동길 31,-,중개거래,경남 김해시,-
546,경상북도 김천시 부곡동,257,257,0,삼보전원,59.95,202607,20,"2,000",-,1,개인,개인,1992,가메실길 62,-,직거래,-,-
547,경기도 남양주시 다산동,Jan-02,4002,1,플루리움2단지,134.878,202607,20,"74,500",-,20,개인,개인,2002,도농로 34,-,중개거래,경기 남양주시,-
548,경기도 광주시 고산동,654,654,0,더샵오포센트럴포레,84.98,202607,20,"70,700",-,7,개인,개인,2022,태성1로 16,-,중개거래,경기 광주시,-
549,경상남도 창원시 마산합포구 월영동,738,738,0,마린애시앙부영,84.9463,202607,20,"42,800",-,20,개인,개인,2019,가포순환로 33,-,중개거래,경남 창원시 마산합포구,-
550,경기도 파주시 금촌동,1003,1003,0,쇠재마을5단지뜨란채주공,59.06,202607,20,"21,000",-,10,개인,개인,2004,쇠재로 133,-,중개거래,경기 파주시,-
551,경기도 평택시 고덕동,Jan-19,2619,1,호반써밋고덕신도시,84.9092,202607,20,"64,000",-,4,개인,개인,2021,고덕국제1로 50,-,중개거래,경기 평택시,-
552,경상남도 양산시 물금읍 가촌리,1323,1323,0,양산코오롱하늘채,59.836,202607,20,"22,500",-,13,개인,개인,2020,가촌서로 45,-,중개거래,경남 양산시,-
553,경상남도 양산시 물금읍 가촌리,1281,1281,0,힐데스하임,77.9627,202607,20,"33,700",-,20,개인,개인,2016,야리로 75,-,중개거래,경남 양산시,-
554,충청북도 청주시 청원구 사천동,229-1,229,1,신동아,72.78,202607,20,"14,750",-,8,개인,개인,1993,율봉로 77,-,중개거래,충북 청주시 청원구,-
555,경기도 용인시 처인구 삼가동,265,265,0,진우,84.84,202607,20,"32,000",-,14,개인,개인,1999,중부대로 1144,-,중개거래,경기 용인시 처인구,-
556,충청북도 단양군 매포읍 평동리,1335,1335,0,단양태양드림빌,50.4,202607,20,"5,300",-,1,개인,기타,2005,평동38길 19,-,중개거래,충북 단양군,-
557,충청북도 음성군 맹동면 동성리,246,246,0,엘에이치이노밸리,84.53,202607,20,"22,000",-,23,개인,개인,2014,학예로 55,-,중개거래,충북 음성군,-
558,경기도 남양주시 평내동,562,562,0,평내마을주공,59.53,202607,20,"29,300",-,5,개인,개인,2004,평내로 46,-,중개거래,경기 남양주시,-
559,경기도 남양주시 평내동,562,562,0,평내마을주공,59.53,202607,20,"28,700",-,3,개인,개인,2004,평내로 46,-,중개거래,경기 남양주시,-
560,경기도 안양시 동안구 비산동,1109-4,1109,4,샛별한양6(고층1109-4),35.1,202607,20,"45,500",-,2,개인,개인,1993,달안로 78,-,중개거래,경기 안양시 동안구,-
561,충청남도 당진시 원당동,1255,1255,0,당진원당리한라비발디,84.9511,202607,20,"19,400",-,17,개인,개인,2009,원당로 51-10,-,중개거래,충남 당진시,-
562,충청남도 당진시 원당동,1248,1248,0,당진원당주공그린빌,84.94,202607,20,"21,000",-,5,개인,개인,2005,밤절로 104,-,중개거래,"대전 서구, 충남 당진시",-
563,경기도 파주시 조리읍 대원리,218,218,0,그린시티동문(218-0),101.66,202607,20,"21,500",-,14,개인,개인,2000,대원로 56,-,중개거래,경기 파주시,-
564,충청남도 당진시 원당동,1172,1172,0,파크빌2차,84.727,202607,20,"18,000",-,5,개인,개인,2005,밤절로 51,-,중개거래,충남 당진시,-
565,경상북도 구미시 선산읍 노상리,48,48,0,선산주공,49.71,202607,20,"5,000",-,11,개인,개인,2000,선주로9길 23,-,중개거래,경북 구미시,-
566,경기도 고양시 일산동구 백석동,1349,1349,0,흰돌마을(한진),49.5,202607,20,"36,500",-,3,개인,개인,1994,백석로 26,-,중개거래,경기 고양시 일산동구,-
567,경기도 포천시 신북면 기지리,101-3,101,3,후레쉬빌,49.968,202607,20,"7,400",-,13,개인,개인,2003,호국로 2135-14,-,중개거래,경기 포천시,-
568,경기도 시흥시 은행동,619,619,0,은계센트럴타운,51.96,202607,20,"38,500",-,14,개인,개인,2017,은계중앙로 97,-,중개거래,경기 시흥시,-
569,경상남도 창원시 의창구 북면 감계리,225-1,225,1,창원감계힐스테이트4차,59.8544,202607,20,"21,300",-,21,개인,개인,2017,감계로 233,-,중개거래,경남 창원시 의창구,-
570,충청북도 청주시 흥덕구 강서동,Jul-33,33,7,우정,22.64,202607,20,"3,200",-,12,개인,개인,1992,가로수로1154번길 21-5,-,중개거래,충북 청주시 흥덕구,-
571,경기도 여주시 홍문동,377-6,377,6,상우2차,59.55,202607,20,"10,000",-,6,개인,개인,1994,세종로 173-67,-,직거래,-,-
572,충청남도 당진시 읍내동,1451,1451,0,당진1차푸르지오,84.9971,202607,20,"25,000",-,4,법인,개인,2011,북문로 15,-,직거래,-,-
573,경기도 고양시 일산동구 마두동,732,732,0,백마마을(금호),83.77,202607,20,"59,000",-,14,개인,개인,1995,일산로 206,-,중개거래,경기 고양시 일산동구,-
574,충청남도 당진시 읍내동,1061,1061,0,코오롱하늘채,84.961,202607,20,"19,800",-,5,개인,개인,2005,무수동7길 124,-,중개거래,충남 당진시,-
575,경상남도 김해시 내동,1125-3,1125,3,김해내외2차동아,99.828,202607,20,"28,000",-,1,법인,개인,1998,경원로55번길 9,-,직거래,-,-
576,경기도 여주시 점봉동,430-6,430,6,부영사랑으로,38.651,202607,20,"8,900",-,3,개인,개인,2000,세종로 394-10,-,중개거래,경기 여주시,-
577,경기도 여주시 현암동,195,195,0,이안여주강변,84.98,202607,20,"26,000",-,21,개인,개인,2009,도예로 40,-,중개거래,경기 여주시,-
578,경상북도 구미시 고아읍 원호리,199-1,199,1,구미원호푸르지오,84.936,202607,20,"24,100",-,1,개인,개인,2010,들성로 121,-,중개거래,경북 구미시,-
579,경상북도 구미시 고아읍 문성리,1796,1796,0,문성서희스타힐스,74.2,202607,20,"24,300",-,9,개인,개인,2018,문성로 30,-,중개거래,경북 구미시,-
580,경기도 시흥시 하중동,878-4,878,4,데코빌,41.6,202607,20,"13,800",-,11,개인,개인,2003,연성로13번길 5-2,-,중개거래,경기 시흥시,-
581,경기도 이천시 갈산동,468-1,468,1,우성,84.98,202607,20,"17,000",-,4,개인,개인,1997,갈산로87번길 10-3,-,중개거래,경기 이천시,-
582,경상남도 창원시 마산합포구 창포동3가,06월 01일,6,1,리치클하우스,18.402,202607,20,"4,900",-,3,개인,개인,2011,문화동12길 16,-,중개거래,경남 창원시 마산합포구,-
583,경기도 군포시 산본동,1055,1055,0,매화,49.67,202607,20,"40,000",-,18,개인,개인,1995,곡란로 26,-,중개거래,경기 군포시,-
584,경기도 군포시 산본동,1145,1145,0,세종,84.9,202607,20,"74,500",-,2,개인,개인,1994,산본천로 34,-,중개거래,경기 군포시,-
585,경기도 군포시 산본동,1156-15,1156,15,한라주공4-2,59.99,202607,20,"34,000",-,25,개인,개인,1997,번영로 328,-,중개거래,"경기 군포시, 경기 의왕시",-
586,경상남도 김해시 삼계동,1435,1435,0,화정마을부영6차,49.842,202607,20,"11,400",-,11,개인,개인,2003,김해대로 1864,-,중개거래,경남 김해시,-
587,충청남도 계룡시 엄사면 유동리,460,460,0,블루힐스,84.979,202607,20,"19,000",-,6,개인,개인,2012,계백로 3051,-,중개거래,충남 계룡시,-
588,경기도 용인시 처인구 유방동,330-1,330,1,용인보평역서희스타힐스리버파크,59.9806,202607,20,"43,500",-,5,법인,개인,2024,한터로 55-30,-,중개거래,경기 이천시,-
589,경기도 남양주시 금곡동,628,628,0,신성푸른솔,59.964,202607,20,"24,000",-,14,개인,개인,1997,홍유릉로248번길 42,-,중개거래,경기 남양주시,-
590,충청북도 음성군 금왕읍 본대리,산20-4,20,4,광일,47.64,202607,20,"3,300",-,2,개인,개인,1992,신내로 519-1,-,직거래,-,-
591,경기도 화성시 효행구 비봉면 삼화리,1836,1836,0,비봉금강펜테리움,59.91,202607,20,"33,000",-,9,개인,개인,2025,새비봉서로1길 14,-,중개거래,경기 화성시 효행구,-
592,충청북도 음성군 음성읍 신천리,215-1,215,1,유웅,74.46,202607,20,"5,000",-,4,개인,개인,1990,오성길24번길 4,-,중개거래,충북 음성군,-
593,경기도 평택시 지제동,가-,0,0,지제역더샵센트럴시티,84.9264,202607,20,"87,000",-,22,개인,개인,2022,지제동삭1로 41,-,중개거래,경기 평택시,-
594,충청북도 진천군 진천읍 신정리,390,390,0,삼진동산,28.47,202607,20,"3,000",-,14,개인,개인,1996,농다리로 1411,-,중개거래,충북 진천군,-
595,충청북도 영동군 영동읍 부용리,416-1,416,1,지평더웰ll,84.9162,202607,20,"28,500",-,13,개인,개인,2009,상부용로 20,-,직거래,-,-
596,충청북도 영동군 영동읍 동정리,101-5,101,5,크로바PARKVIEW,84.7521,202607,20,"20,500",-,14,개인,개인,2016,동정로2길 31,-,중개거래,충북 영동군,-
597,경상남도 김해시 구산동,1076,1076,0,구산이진캐스빌2단지,84.9826,202607,20,"31,000",-,13,개인,개인,2013,김해대로1902번길 62,-,직거래,-,-
598,경상남도 김해시 구산동,256,256,0,시영,49.88,202607,20,"9,200",-,3,개인,개인,1994,가락로 237,-,중개거래,경남 김해시,-
599,충청북도 청주시 흥덕구 오송읍 연제리,736,736,0,오송호반베르디움,84.9636,202607,20,"33,800",-,2,개인,개인,2010,오송생명3로 111,-,중개거래,충북 청주시 흥덕구,-
600,경상남도 양산시 평산동,117-1,117,1,선우2,71.51,202607,20,"4,350",-,2,개인,개인,1992,평산11길 5,-,중개거래,경남 양산시,-
601,경상북도 구미시 산동읍 신당리,1388,1388,0,구미확장단지골드클래스,59.9011,202607,20,"25,600",-,18,개인,개인,2017,신당3로 43,-,중개거래,경북 구미시,-
602,경상북도 구미시 해평면 낙성리,307,307,0,삼우궁전,59.925,202607,20,"4,300",-,13,개인,개인,1994,강동로 1655-1,-,직거래,-,-
603,경기도 광주시 쌍령동,503,503,0,광주센트럴푸르지오,62.9836,202607,20,"45,000",-,7,개인,개인,2018,경충대로1461번길 43,-,중개거래,경기 광주시,-
604,경기도 화성시 만세구 남양읍 남양리,415,415,0,남양우림,59.301,202607,20,"18,000",-,2,개인,개인,2001,남양성지로 8-5,-,중개거래,경기 화성시 만세구,-
605,경기도 파주시 목동동,2-110,2,110,해솔마을3단지운정현대,84.993,202607,20,"28,500",-,2,개인,개인,2001,미래로 535,-,중개거래,경기 파주시,-
606,경상남도 창원시 성산구 반림동,04월 01일,4,1,현대2차,84.78,202607,20,"56,000",-,14,개인,개인,1989,반송로 177,-,중개거래,경남 창원시 성산구,-
607,경기도 평택시 동삭동,388-13,388,13,더샵지제역센트럴파크2BL,74.9929,202607,20,"45,500",-,7,개인,개인,2020,지제동삭2로 177,-,중개거래,경기 평택시,-
608,경기도 평택시 동삭동,852,852,0,평택센트럴자이3단지,59.5152,202607,20,"34,800",-,10,개인,개인,2019,상서재로 55,-,중개거래,"경기 안성시, 경기 평택시",-
609,경기도 파주시 목동동,989,989,0,파주운정신도시디에트르더클래스아파트,84.9671,202607,20,"61,000",-,8,개인,개인,2023,산내로 90,20260721,중개거래,경기 파주시,-
610,경기도 평택시 동삭동,855,855,0,평택센트럴자이 5단지,84.5289,202607,20,"39,000",-,8,개인,개인,2018,상서재로 80,-,중개거래,경기 평택시,-
